"2018-02-13 09:46:35.056292","1","1","21.504","41.9","25.9","22","3098"
"2018-02-13 09:46:38.059938","1","1","21.504","41.9","25.9","31","3098"
"2018-02-13 09:47:05.384435","0","1","21.760","14.5","51.1","31","3098"
"2018-02-13 09:47:05.384840","0","1","21.760","14.5","51.1","44","3098"
"2018-02-13 09:47:35.135519","1","1","21.760","14.5","51.1","44","3098"
"2018-02-13 09:47:35.712243","1","1","21.760","14.5","50.7","44","3098"
"2018-02-13 09:47:35.712619","1","1","21.760","14.5","50.7","52","3098"
"2018-02-13 09:47:53.594689","1","1","21.760","14.5","50.7","52","3098"
"2018-02-13 09:47:58.676507","1","1","21.760","14.5","50.7","52","3098"
"2018-02-13 09:48:06.034928","1","1","21.760","14.5","50.4","52","3098"
"2018-02-13 09:48:06.035315","1","1","21.760","14.5","50.4","62","3098"
"2018-02-13 09:48:09.174830","1","1","21.760","14.5","50.4","62","3098"
"2018-02-13 09:48:36.355414","0","1","21.760","14.5","50.1","62","3098"
"2018-02-13 09:48:41.361399","0","1","21.760","14.5","50.1","71","3098"
"2018-02-13 09:49:06.675376","0","1","21.760","14.5","49.9","71","3098"
"2018-02-13 09:49:11.680339","0","1","21.760","14.5","49.9","81","3098"
"2018-02-13 09:49:36.995866","1","1","21.760","14.5","49.7","81","3098"
"2018-02-13 09:49:42.002080","1","1","22.16","12.7","49.7","89","3098"
"2018-02-13 09:50:07.315942","0","1","22.16","12.7","49.5","89","3098"
"2018-02-13 09:50:12.321710","0","1","21.760","14.5","49.5","87","3098"
"2018-02-13 09:50:37.635938","1","1","22.16","12.7","49.3","87","3098"
"2018-02-13 09:50:42.640882","1","1","22.16","12.7","49.3","86","3098"
"2018-02-13 09:51:07.956011","1","1","22.16","12.7","49.2","86","3098"
"2018-02-13 09:51:12.961826","1","1","22.272","10.9","49.2","85","3098"
"2018-02-13 09:51:38.276301","0","1","22.16","12.7","49.0","85","3098"
"2018-02-13 09:51:43.282827","0","1","22.16","12.7","49.0","83","3098"
"2018-02-13 09:52:08.596684","0","1","22.16","12.7","48.9","83","3098"
"2018-02-13 09:52:13.602349","0","1","22.16","12.7","48.9","91","3098"
"2018-02-13 09:52:38.916654","0","1","22.16","12.7","48.7","91","3098"
"2018-02-13 09:52:43.917488","0","1","22.16","12.7","48.7","96","3098"
"2018-02-13 09:53:08.362562","0","1","22.272","10.9","48.7","96","3098"
"2018-02-13 09:53:13.368519","0","1","22.16","12.7","48.6","96","3098"
"2018-02-13 09:53:18.374636","0","1","22.16","12.7","48.6","99","3098"
